id,name,country,gross,genre,year,star,runtime,rating,tomatometer_status,tomatometer_rating,tomatometer_count,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count
2615,Punch-Drunk Love,USA,17844216.0,Comedy,2002,Adam Sandler,95,R,Certified Fresh,80,192,139976.0,42,153,39
2616,Ghost Ship,USA,30113491.0,Horror,2002,Julianna Margulies,91,R,Rotten,15,126,376943.0,34,19,107
2617,The Sweetest Thing,USA,24718164.0,Comedy,2002,Cameron Diaz,88,R,Rotten,26,108,199714.0,30,28,80
2618,Solaris,USA,14970038.0,Drama,2002,George Clooney,99,PG-13,Fresh,66,206,47888.0,44,136,70
2619,The Transporter,France,25296447.0,Action,2002,Jason Statham,92,PG-13,Rotten,54,127,312013.0,34,68,59
2620,About a Boy,UK,41385278.0,Comedy,2002,Hugh Grant,101,PG-13,Certified Fresh,93,187,31164074.0,47,174,13
2621,Life or Something Like It,USA,14448589.0,Comedy,2002,Angelina Jolie,103,PG-13,Rotten,28,122,44490.0,33,34,88
2622,Queen of the Damned,USA,30336800.0,Drama,2002,Aaliyah,101,R,Rotten,17,130,259785.0,36,22,108
2623,The Mothman Prophecies,USA,35746370.0,Drama,2002,Richard Gere,119,PG-13,Rotten,52,138,53157.0,36,72,66
2624,Two Weeks Notice,USA,93354851.0,Comedy,2002,Sandra Bullock,101,PG-13,Rotten,42,122,273955.0,36,51,71
2625,Enough,USA,40007742.0,Crime,2002,Jennifer Lopez,115,PG-13,Rotten,22,124,123407.0,35,27,97
2626,25th Hour,USA,13060843.0,Drama,2002,Edward Norton,135,R,Certified Fresh,78,174,80242.0,43,136,38
2627,Cabin Fever,USA,21158188.0,Comedy,2002,Jordan Ladd,93,R,Fresh,62,140,250166.0,35,87,53
2628,Cabin Fever,USA,21158188.0,Comedy,2002,Jordan Ladd,93,R,Rotten,0,28,659.0,8,0,28
2629,The Time Machine,USA,56684819.0,Action,2002,Guy Pearce,96,G,Fresh,77,35,19456.0,3,27,8
2630,The Time Machine,USA,56684819.0,Action,2002,Guy Pearce,96,PG-13,Rotten,29,150,171733.0,34,43,107
2631,Halloween: Resurrection,USA,30354442.0,Comedy,2002,Jamie Lee Curtis,94,R,Rotten,11,63,90350.0,16,7,56
2632,Blue Crush,USA,40390647.0,Drama,2002,Kate Bosworth,104,PG-13,Fresh,61,141,371390.0,35,86,55
2633,Windtalkers,USA,40914068.0,Action,2002,Nicolas Cage,134,R,Rotten,32,168,66859.0,42,54,114
2634,Collateral Damage,USA,40077257.0,Action,2002,Arnold Schwarzenegger,108,R,Rotten,19,142,79859.0,35,27,115
2635,Mr. Deeds,USA,126293452.0,Comedy,2002,Adam Sandler,96,PG-13,Rotten,22,155,738305.0,35,34,121
2636,The Sum of All Fears,USA,118907036.0,Action,2002,Ben Affleck,124,PG-13,Rotten,59,173,89458.0,39,102,71
2637,Maid in Manhattan,USA,94011225.0,Comedy,2002,Jennifer Lopez,105,PG-13,Rotten,39,150,467592.0,40,58,92
2638,John Q,USA,71756802.0,Crime,2002,Denzel Washington,116,PG-13,Rotten,23,131,169454.0,37,30,101
2639,The Rules of Attraction,Germany,6532619.0,Comedy,2002,James Van Der Beek,110,R,Rotten,43,140,50621.0,34,60,80
2640,Talk to Her,Spain,9284265.0,Drama,2002,Rosario Flores,112,R,Certified Fresh,92,131,52982.0,38,121,10
2641,High Crimes,USA,41543207.0,Crime,2002,Jim Caviezel,115,PG-13,Rotten,31,133,38854.0,35,41,92
2642,Tuck Everlasting,USA,19158074.0,Drama,2002,Alexis Bledel,90,PG,Fresh,61,119,80611.0,30,72,47
2643,Moonlight Mile,USA,6835856.0,Drama,2002,Jake Gyllenhaal,112,PG-13,Fresh,63,149,10290.0,39,94,55
2644,Confessions of a Dangerous Mind,USA,16003576.0,Biography,2002,Sam Rockwell,113,R,Certified Fresh,79,164,58801.0,37,129,35
2645,About Schmidt,USA,65016287.0,Comedy,2002,Jack Nicholson,125,R,Certified Fresh,85,203,90655.0,44,173,30
2646,Murder by Numbers,USA,31874869.0,Crime,2002,Sandra Bullock,115,R,Rotten,31,127,61920.0,34,40,87
2647,Friday After Next,USA,32983713.0,Comedy,2002,Ice Cube,85,R,Rotten,26,72,135043.0,27,19,53
2648,One Hour Photo,USA,31597131.0,Drama,2002,Robin Williams,96,R,Certified Fresh,81,196,177675.0,44,159,37
2649,Eight Legged Freaks,USA,17322606.0,Action,2002,David Arquette,99,PG-13,Rotten,48,144,102701.0,30,69,75
2650,40 Days and 40 Nights,USA,37950822.0,Comedy,2002,Josh Hartnett,96,R,Rotten,38,136,460837.0,36,52,84
2651,Sympathy for Mr. Vengeance,South Korea,45289.0,Crime,2002,Kang-ho Song,129,R,Rotten,54,56,39048.0,15,30,26
2652,Big Fat Liar,USA,47811275.0,Adventure,2002,Frankie Muniz,88,PG,Rotten,43,93,400083.0,23,40,53
2653,Nicholas Nickleby,UK,1587173.0,Drama,2002,Charlie Hunnam,132,PG,Certified Fresh,78,126,9929.0,34,98,28
2654,The Tuxedo,USA,50547998.0,Action,2002,Jackie Chan,98,PG-13,Rotten,21,140,220653.0,32,30,110
2655,Trapped,USA,62536.0,Action,2002,Kevin Bacon,106,R,Rotten,17,59,21632.0,16,10,49
2656,The New Guy,USA,28972187.0,Comedy,2002,DJ Qualls,88,PG-13,Rotten,7,98,66204.0,29,7,91
2657,May,USA,150277.0,Drama,2002,Angela Bettis,93,R,Fresh,68,66,30110.0,17,45,21
2658,Spun,USA,410241.0,Comedy,2002,Jason Schwartzman,101,R,Rotten,37,79,56673.0,27,29,50
2659,Swept Away,UK,7876.0,Comedy,2002,Madonna,89,R,Rotten,5,79,8920.0,32,4,75
2660,Boat Trip,USA,8586376.0,Comedy,2002,Cuba Gooding Jr.,94,R,Rotten,7,89,71023.0,26,6,83
2661,Undisputed,USA,12398628.0,Action,2002,Wesley Snipes,100,R,Rotten,48,106,9234.0,34,51,55
2662,White Oleander,USA,16346122.0,Drama,2002,Michelle Pfeiffer,109,PG-13,Fresh,69,135,50766.0,34,93,42
2663,Dark Blue,USA,9059588.0,Action,2002,Kurt Russell,118,R,Rotten,58,131,13395.0,35,76,55
2664,The Santa Clause 2,USA,139236327.0,Comedy,2002,Tim Allen,104,G,Rotten,55,114,202429.0,32,63,51
2665,Changing Lanes,USA,66818548.0,Drama,2002,Ben Affleck,98,R,Certified Fresh,77,151,55202.0,35,116,35
2666,Paid in Full,USA,3042188.0,Action,2002,Mekhi Phifer,97,R,Rotten,53,43,20652.0,19,23,20
2667,Below,USA,605562.0,Horror,2002,Bruce Greenwood,105,R,Fresh,64,69,7910.0,24,44,25
2668,Clockstoppers,USA,36985501.0,Action,2002,Jesse Bradford,94,PG,Rotten,29,85,58082.0,22,25,60
2669,Big Trouble,USA,7262288.0,Comedy,2002,Tim Allen,85,PG-13,Rotten,48,112,21157.0,33,54,58
2670,Hollywood Ending,USA,4839383.0,Comedy,2002,Woody Allen,112,PG-13,Rotten,46,134,10499.0,40,62,72
2671,Snow Dogs,Canada,81172560.0,Adventure,2002,Cuba Gooding Jr.,99,PG,Rotten,24,82,129751.0,21,20,62
2672,Swimfan,USA,28563926.0,Drama,2002,Jesse Bradford,85,PG-13,Rotten,15,92,49873.0,21,14,78
2673,Drumline,USA,56398162.0,Comedy,2002,Nick Cannon,118,PG-13,Certified Fresh,82,84,322146.0,28,69,15
2674,Blood Work,USA,26199517.0,Action,2002,Clint Eastwood,110,R,Rotten,53,152,22220.0,41,80,72
2675,The Four Feathers,UK,18306166.0,Adventure,2002,Heath Ledger,132,NR,Fresh,100,9,2885.0,0,9,0
2676,The Four Feathers,UK,18306166.0,Adventure,2002,Heath Ledger,132,PG-13,Rotten,41,150,38107.0,35,62,88
2677,Barbershop,USA,75782105.0,Comedy,2002,Ice Cube,102,PG-13,Certified Fresh,82,125,55546.0,36,103,22
2678,Like Mike,USA,51432423.0,Comedy,2002,Shad Moss,99,PG,Rotten,57,97,67998.0,32,55,42
2679,Secret Things,France,104533.0,Comedy,2002,Coralie Revel,115,NR,Rotten,50,50,533.0,20,25,25
2680,24 Hour Party People,UK,1130379.0,Biography,2002,Steve Coogan,117,R,Certified Fresh,86,99,35222.0,31,85,14
2681,Showtime,USA,38082712.0,Action,2002,Robert De Niro,95,PG-13,Rotten,25,123,49141.0,34,31,92
2682,I Spy,USA,33105600.0,Action,2002,Eddie Murphy,97,PG-13,Rotten,16,133,78634.0,36,21,112
2683,The Salton Sea,USA,764554.0,Crime,2002,Val Kilmer,103,R,Fresh,63,84,21327.0,26,53,31
2684,The Master of Disguise,USA,40363530.0,Adventure,2002,Dana Carvey,80,PG,Rotten,1,104,59040.0,34,1,103
2685,The Importance of Being Earnest,UK,8378141.0,Comedy,2002,Rupert Everett,97,PG,Fresh,88,24,3373.0,5,21,3
2686,The Importance of Being Earnest,UK,8378141.0,Comedy,2002,Rupert Everett,97,PG,Rotten,57,115,32135.0,39,65,50
2687,Hart's War,USA,19076815.0,Drama,2002,Bruce Willis,125,R,Rotten,59,123,43881.0,36,73,50
2688,Bubba Ho-Tep,USA,2003420.0,Comedy,2002,Bruce Campbell,92,R,Certified Fresh,78,106,55686.0,30,83,23
2689,Undercover Brother,USA,38230435.0,Action,2002,Eddie Griffin,86,PG-13,Certified Fresh,77,130,56209.0,29,100,30
2690,Dirty Pretty Things,UK,8111360.0,Crime,2002,Chiwetel Ejiofor,97,R,Certified Fresh,94,142,31407.0,45,134,8
2691,Divine Secrets of the Ya-Ya Sisterhood,USA,69599016.0,Drama,2002,Sandra Bullock,116,PG-13,Rotten,44,145,66449.0,39,64,81
2692,The Adventures of Pluto Nash,USA,4420080.0,Comedy,2002,Eddie Murphy,95,PG-13,Rotten,4,89,32647.0,23,4,85
2693,Antwone Fisher,USA,21078145.0,Biography,2002,Denzel Washington,120,PG-13,Certified Fresh,79,151,47211.0,37,119,32
2694,Stuart Little 2,USA,64956806.0,Animation,2002,Michael J. Fox,77,PG,Certified Fresh,81,123,179692.0,36,100,23
2695,Narc,USA,10460089.0,Crime,2002,Ray Liotta,105,R,Certified Fresh,84,158,27756.0,36,132,26
2696,Rollerball,USA,18990798.0,Action,2002,Chris Klein,98,R,Fresh,68,31,12266.0,7,21,10
2697,Rollerball,USA,18990798.0,Action,2002,Chris Klein,98,PG-13,Rotten,3,117,36792.0,36,4,113
2698,Waking Up in Reno,USA,267109.0,Comedy,2002,Billy Bob Thornton,91,R,Rotten,13,40,6052.0,11,5,35
2699,Death to Smoochy,UK,8355815.0,Comedy,2002,Robin Williams,109,R,Rotten,42,119,59899.0,29,50,69
2700,The Reckoning,UK,256620.0,Crime,2002,Willem Dafoe,112,R,Rotten,39,89,4744.0,34,35,54
2701,Dahmer,USA,144008.0,Biography,2002,Jeremy Renner,101,R,Fresh,69,39,7956.0,11,27,12
2702,Serving Sara,Germany,16930185.0,Comedy,2002,Matthew Perry,100,PG-13,Rotten,4,113,27094.0,29,5,108
2703,Sorority Boys,USA,10198766.0,Comedy,2002,Barry Watson,93,R,Rotten,13,64,47272.0,18,8,56
2704,Darkness,USA,22163442.0,Horror,2002,Anna Paquin,88,PG-13,Rotten,4,54,28881.0,14,2,52
2705,The Quiet American,UK,12987647.0,Drama,2002,Michael Caine,101,R,Certified Fresh,86,155,10677.0,43,134,21
2706,They,USA,12840842.0,Horror,2002,Laura Regan,89,PG-13,Rotten,38,56,12869.0,14,21,35
2707,Abandon,USA,10727683.0,Drama,2002,Katie Holmes,99,PG-13,Rotten,16,112,13059.0,29,18,94
2708,Real Women Have Curves,USA,5844929.0,Comedy,2002,America Ferrera,90,PG-13,Certified Fresh,84,85,10708.0,27,71,14
2709,Laurel Canyon,USA,3663356.0,Drama,2002,Frances McDormand,103,R,Fresh,68,110,9217.0,33,75,35
2710,Feardotcom,UK,13208023.0,Crime,2002,Stephen Dorff,101,R,Rotten,3,100,57844.0,29,3,97
2711,The Country Bears,USA,16988996.0,Comedy,2002,Haley Joel Osment,88,G,Rotten,30,81,10697.0,24,24,57
2712,Evelyn,Germany,1483975.0,Drama,2002,Pierce Brosnan,94,PG,Fresh,64,116,7901.0,35,74,42
2713,Slackers,Canada,4814244.0,Comedy,2002,Devon Sawa,86,R,Rotten,10,107,28358.0,34,11,96
2714,Ballistic: Ecks vs. Sever,USA,14294842.0,Action,2002,Antonio Banderas,91,R,Rotten,0,117,22975.0,33,0,117
2715,Analyze That,USA,32122249.0,Comedy,2002,Robert De Niro,96,R,Rotten,27,150,190216.0,36,41,109
2716,Gerry,USA,236266.0,Adventure,2002,Casey Affleck,103,R,Fresh,61,99,9611.0,31,60,39
2717,The Magdalene Sisters,Ireland,4890878.0,Drama,2002,Eileen Walsh,114,R,Certified Fresh,91,149,13345.0,43,135,14
2718,Devdas,India,3500000.0,Musical,2002,Shah Rukh Khan,185,PG,Fresh,89,19,18626.0,4,17,2
2719,Auto Focus,USA,2062066.0,Biography,2002,Greg Kinnear,105,R,Fresh,72,162,5999.0,43,116,46
2720,New Best Friend,USA,28658.0,Drama,2002,Taye Diggs,91,R,Rotten,5,38,2818.0,12,2,36
2721,Bloody Sunday,UK,768045.0,Drama,2002,James Nesbitt,107,R,Certified Fresh,92,104,9328.0,35,96,8
2722,Possession,USA,10103647.0,Drama,2002,Gwyneth Paltrow,102,PG-13,Fresh,64,157,8212.0,37,100,57
2723,Deuces Wild,USA,6044618.0,Action,2002,Stephen Dorff,96,R,Rotten,3,75,10298.0,24,2,73
2724,Igby Goes Down,USA,4681503.0,Comedy,2002,Kieran Culkin,98,R,Certified Fresh,76,135,44308.0,39,102,33
2725,Heaven,UK,774317.0,Crime,2002,Cate Blanchett,97,PG-13,Fresh,60,5,228.0,1,3,2
2726,Heaven,UK,774317.0,Crime,2002,Cate Blanchett,97,R,Fresh,74,87,9076.0,30,64,23
2727,City by the Sea,USA,22433915.0,Crime,2002,Robert De Niro,108,R,Rotten,47,144,16052.0,37,68,76
2728,Sweet Sixteen,UK,31538.0,Crime,2002,Martin Compston,106,R,Certified Fresh,97,88,8044.0,31,85,3
2729,The Truth About Charlie,Germany,5350371.0,Mystery,2002,Mark Wahlberg,104,PG-13,Rotten,34,134,10139.0,39,45,89
2730,All or Nothing,UK,121756.0,Drama,2002,Timothy Spall,128,R,Certified Fresh,82,92,5232.0,29,75,17
2731,Full Frontal,USA,2506446.0,Comedy,2002,Julia Roberts,101,R,Rotten,39,143,6147.0,40,56,87
2732,Half Past Dead,USA,15361537.0,Action,2002,Morris Chestnut,98,PG-13,Rotten,3,88,18466.0,32,3,85
2733,The Man Without a Past,Finland,921547.0,Comedy,2002,Markku Peltola,97,PG,Certified Fresh,98,98,7615.0,32,96,2
2734,Brown Sugar,USA,27362712.0,Romance,2002,Taye Diggs,109,PG-13,Fresh,66,85,55637.0,31,56,29
2735,All About the Benjamins,USA,25482931.0,Action,2002,Ice Cube,95,R,Rotten,30,76,34501.0,24,23,53
2736,The Banger Sisters,USA,30307416.0,Comedy,2002,Susan Sarandon,100,R,Rotten,48,141,44751.0,38,67,74
2737,Pinocchio,Italy,3684305.0,Comedy,2002,Roberto Benigni,108,G,Rotten,0,54,8930.0,19,0,54
2738,Pinocchio,Italy,3684305.0,Comedy,2002,Roberto Benigni,108,G,Certified Fresh,100,51,279248.0,9,51,0
2739,Pumpkin,USA,305690.0,Comedy,2002,Christina Ricci,113,R,Rotten,36,74,11914.0,23,27,47
2740,The Slaughter Rule,USA,13134.0,Drama,2002,Ryan Gosling,112,R,Fresh,74,31,959.0,12,23,8
2741,City of Ghosts,USA,43061.0,Crime,2002,Matt Dillon,116,R,Rotten,47,66,3386.0,25,31,35
2742,Roger Dodger,USA,1266828.0,Comedy,2002,Campbell Scott,106,R,Certified Fresh,88,123,8230.0,34,108,15
2743,XX/XY,USA,103874.0,Drama,2002,Mark Ruffalo,91,R,Rotten,44,62,3260.0,29,27,35
2744,The Wild Thornberrys Movie,USA,40108697.0,Animation,2002,Tim Curry,85,PG,Certified Fresh,80,89,20821.0,31,71,18
2745,Welcome to Collinwood,USA,333976.0,Comedy,2002,George Clooney,86,R,Rotten,55,67,7466.0,27,37,30
2746,State Property,USA,2099719.0,Drama,2002,Beanie Sigel,88,R,Rotten,0,12,6504.0,3,0,12
2747,Juwanna Mann,USA,13571817.0,Comedy,2002,Miguel A. Núñez Jr.,91,PG-13,Rotten,10,83,8322.0,30,8,75
2748,Empire,USA,17504595.0,Crime,2002,John Leguizamo,90,R,Rotten,21,100,9788.0,29,21,79
2749,The Eye,Hong Kong,503714.0,Drama,2002,Angelica Lee,99,PG-13,Rotten,22,79,303432.0,14,17,62
2750,The Eye,USA,31418697.0,Horror,2008,Jessica Alba,98,PG-13,Rotten,22,79,303432.0,14,17,62
2751,Better Luck Tomorrow,USA,3802390.0,Crime,2002,Parry Shen,101,R,Certified Fresh,81,106,8291.0,41,86,20
2752,Hey Arnold! The Movie,USA,13684949.0,Animation,2002,Spencer Klein,76,PG,Rotten,29,78,14602.0,25,23,55
2753,Max,Hungary,527019.0,Drama,2002,John Cusack,106,R,Fresh,69,112,6524.0,29,77,35
2754,Max,Hungary,527019.0,Drama,2002,John Cusack,106,PG,Rotten,38,96,23881.0,31,36,60
2755,Max,USA,42652003.0,Adventure,2015,Thomas Haden Church,111,R,Fresh,69,112,6524.0,29,77,35
2756,Max,USA,42652003.0,Adventure,2015,Thomas Haden Church,111,PG,Rotten,38,96,23881.0,31,36,60
2757,So Close,Hong Kong,76584.0,Action,2002,Qi Shu,100,R,Fresh,82,38,9151.0,12,31,7
2758,Pirates of the Caribbean: The Curse of the Black Pearl,USA,305413918.0,Action,2003,Johnny Depp,143,PG-13,Certified Fresh,79,217,33125722.0,45,172,45
2759,The Lord of the Rings: The Return of the King,USA,377845905.0,Adventure,2003,Elijah Wood,201,PG-13,Certified Fresh,93,273,34679773.0,52,255,18
2760,Love Actually,UK,59696144.0,Comedy,2003,Hugh Grant,135,R,Fresh,63,196,31626919.0,48,124,72
2761,Mystic River,USA,90135191.0,Crime,2003,Sean Penn,138,R,Certified Fresh,88,204,203319.0,49,179,25
2762,Hulk,USA,132177234.0,Action,2003,Eric Bana,138,PG-13,Fresh,62,233,428868.0,48,144,89
2763,Finding Nemo,USA,380843261.0,Animation,2003,Albert Brooks,100,G,Certified Fresh,99,263,33356856.0,60,261,2
2764,The Texas Chainsaw Massacre,USA,80571655.0,Horror,2003,Jessica Biel,98,R,Rotten,37,156,400534.0,39,57,99
2765,Thirteen,USA,4599680.0,Drama,2003,Evan Rachel Wood,100,R,Certified Fresh,81,153,214519.0,41,124,29
2766,Wrong Turn,USA,15417771.0,Horror,2003,Eliza Dushku,84,R,Rotten,40,83,143314.0,17,33,50
2767,Cheaper by the Dozen,USA,138614544.0,Comedy,2003,Steve Martin,98,PG,Rotten,24,118,723804.0,34,28,90
2768,Cheaper by the Dozen,USA,138614544.0,Comedy,2003,Steve Martin,98,PG,Fresh,80,5,59813.0,1,4,1
2769,The Matrix Reloaded,USA,281492479.0,Action,2003,Keanu Reeves,138,R,Certified Fresh,73,245,942408.0,51,179,66
2770,Holes,USA,67406573.0,Adventure,2003,Shia LaBeouf,117,PG,Certified Fresh,77,137,211899.0,36,106,31
2771,Underworld,USA,51970690.0,Action,2003,Kate Beckinsale,121,R,Rotten,31,161,495821.0,38,50,111
2772,Big Fish,USA,66257002.0,Adventure,2003,Ewan McGregor,125,PG-13,Certified Fresh,75,218,498181.0,46,164,54
2773,Daredevil,USA,431881.0,Action,2003,Ben Affleck,103,PG-13,Rotten,44,226,468380.0,46,99,127
2774,The Last Samurai,USA,111110575.0,Action,2003,Tom Cruise,154,R,Fresh,66,221,391950.0,46,146,75
2775,School of Rock,USA,81261177.0,Comedy,2003,Jack Black,108,PG-13,Certified Fresh,91,196,32784354.0,43,179,17
2776,The Italian Job,USA,106128601.0,Action,2003,Donald Sutherland,111,G,Fresh,83,29,71084.0,6,24,5
2777,The Italian Job,USA,106128601.0,Action,2003,Donald Sutherland,111,PG-13,Fresh,73,182,567598.0,47,132,50
2778,Identity,USA,52159536.0,Mystery,2003,John Cusack,90,R,Fresh,62,172,190732.0,38,106,66
2779,Freddy vs. Jason,USA,82622655.0,Action,2003,Robert Englund,97,R,Rotten,41,158,393680.0,36,65,93
2780,Old School,USA,75585093.0,Comedy,2003,Luke Wilson,88,R,Fresh,60,167,477152.0,38,100,67
2781,2 Fast 2 Furious,USA,127154901.0,Action,2003,Paul Walker,107,PG-13,Rotten,36,159,32791717.0,39,58,101
2782,Dogville,Netherlands,1530386.0,Crime,2003,Nicole Kidman,178,R,Fresh,70,167,55261.0,47,117,50
2783,The League of Extraordinary Gentlemen,USA,66465204.0,Action,2003,Sean Connery,110,PG-13,Rotten,17,180,422479.0,43,30,150
2784,Peter Pan,UK,48462608.0,Adventure,2003,Jeremy Sumpter,113,G,Fresh,80,35,277881.0,6,28,7
2785,Peter Pan,UK,48462608.0,Adventure,2003,Jeremy Sumpter,113,PG,Certified Fresh,76,144,427000.0,39,110,34
2786,House of 1000 Corpses,USA,12634962.0,Horror,2003,Sid Haig,89,R,Rotten,20,83,130708.0,16,17,66
2787,Dreamcatcher,USA,33715436.0,Drama,2003,Morgan Freeman,136,R,Rotten,29,181,132338.0,42,52,129
2788,Cold Mountain,UK,95636509.0,Adventure,2003,Jude Law,154,R,Fresh,71,228,209859.0,48,161,67
2789,Bruce Almighty,USA,242829261.0,Comedy,2003,Jim Carrey,101,PG-13,Rotten,48,190,33024215.0,45,92,98
2790,Master and Commander: The Far Side of the World,USA,93927920.0,Action,2003,Russell Crowe,138,PG-13,Certified Fresh,85,214,140973.0,45,181,33
2791,Open Range,USA,58331254.0,Drama,2003,Kevin Costner,139,R,Certified Fresh,79,183,51658.0,42,145,38
2792,The Rundown,USA,47726342.0,Action,2003,Dwayne Johnson,104,PG-13,Fresh,69,153,185859.0,38,106,47
2793,Elf,USA,173398518.0,Comedy,2003,Will Ferrell,97,PG,Certified Fresh,83,193,908669.0,48,161,32
2794,How to Lose a Guy in 10 Days,USA,105813373.0,Comedy,2003,Kate Hudson,116,PG-13,Rotten,42,149,802193.0,37,62,87
2795,Freaky Friday,USA,110230332.0,Comedy,2003,Jamie Lee Curtis,97,G,Fresh,70,23,65734.0,4,16,7
2796,Freaky Friday,USA,110230332.0,Comedy,2003,Jamie Lee Curtis,97,PG,Certified Fresh,87,151,932302.0,42,132,19
2797,Bad Boys II,USA,138608444.0,Action,2003,Will Smith,147,R,Rotten,22,181,501580.0,48,40,141
2798,American Wedding,USA,104565114.0,Comedy,2003,Jason Biggs,96,R,Rotten,54,155,494808.0,36,83,72
2799,Secondhand Lions,USA,41407470.0,Comedy,2003,Haley Joel Osment,111,PG,Fresh,60,136,65663.0,35,81,55
2800,Final Destination 2,USA,46961214.0,Horror,2003,A.J. Cook,90,R,Rotten,48,111,449555.0,26,53,58
2801,21 Grams,USA,16248701.0,Crime,2003,Sean Penn,124,R,Certified Fresh,80,183,210470.0,40,147,36
2802,The Life of David Gale,USA,19593740.0,Crime,2003,Kevin Spacey,130,R,Rotten,19,157,60889.0,39,30,127
2803,Memories of Murder,South Korea,14131.0,Crime,2003,Kang-ho Song,131,NR,Certified Fresh,90,40,11026.0,13,36,4
2804,House of Sand and Fog,USA,13005485.0,Drama,2003,Jennifer Connelly,126,R,Certified Fresh,74,182,42481.0,40,135,47
2805,The Lizzie McGuire Movie,USA,42672630.0,Adventure,2003,Hilary Duff,94,PG,Rotten,41,98,393224.0,32,40,58
2806,The Core,USA,31186896.0,Action,2003,Aaron Eckhart,135,PG-13,Rotten,40,156,100661.0,34,63,93
2807,Scary Movie 3,USA,110003217.0,Comedy,2003,Anna Faris,84,PG-13,Rotten,35,131,804280.0,36,46,85
2808,Mona Lisa Smile,USA,63860942.0,Drama,2003,Julia Roberts,117,PG-13,Rotten,34,152,208208.0,45,51,101
2809,Anger Management,USA,135645823.0,Comedy,2003,Jack Nicholson,106,PG-13,Rotten,42,193,745776.0,46,82,111
2810,The Human Stain,Germany,5381227.0,Drama,2003,Anthony Hopkins,106,R,Rotten,42,154,15651.0,42,64,90
2811,Open Water,USA,30610863.0,Adventure,2003,Blanchard Ryan,79,R,Fresh,71,195,55858.0,42,139,56
2812,Under the Tuscan Sun,USA,43610723.0,Comedy,2003,Diane Lane,113,PG-13,Fresh,61,153,63828.0,39,94,59
2813,Tears of the Sun,USA,43734876.0,Action,2003,Bruce Willis,121,R,Rotten,33,155,119709.0,41,51,104
2814,Hollywood Homicide,USA,30013346.0,Action,2003,Harrison Ford,116,PG-13,Rotten,29,161,49604.0,40,47,114
2815,Sinbad: Legend of the Seven Seas,USA,26483452.0,Animation,2003,Brad Pitt,85,PG,Rotten,45,128,56409.0,40,57,71
2816,What a Girl Wants,USA,35990505.0,Comedy,2003,Amanda Bynes,105,PG,Rotten,35,107,453612.0,32,37,70
2817,The Missing,USA,26900336.0,Adventure,2003,Tommy Lee Jones,137,R,Rotten,58,173,49875.0,41,101,72
2818,Something's Gotta Give,USA,124728738.0,Comedy,2003,Jack Nicholson,128,PG-13,Fresh,72,170,207949.0,43,122,48
2819,Gothika,USA,59694580.0,Horror,2003,Halle Berry,98,R,Rotten,14,168,397743.0,40,24,144
2820,S.W.A.T.,USA,116934650.0,Action,2003,Samuel L. Jackson,117,PG-13,Rotten,47,165,273520.0,43,78,87
2821,Johnny English,UK,28082366.0,Action,2003,Rowan Atkinson,100,PG,Rotten,33,121,401888.0,36,40,81
2822,Agent Cody Banks,USA,47811138.0,Action,2003,Frankie Muniz,102,PG,Rotten,39,103,418327.0,27,40,63
2823,The Haunted Mansion,USA,75847266.0,Comedy,2003,Eddie Murphy,100,PG,Rotten,13,139,134945.0,36,18,121
2824,Bad Santa,USA,60060328.0,Comedy,2003,Billy Bob Thornton,91,R,Certified Fresh,78,217,200792.0,51,170,47
2825,View from the Top,USA,15589458.0,Comedy,2003,Gwyneth Paltrow,87,PG-13,Rotten,14,123,39457.0,34,17,106
2826,Paycheck,USA,53790451.0,Action,2003,Ben Affleck,119,PG-13,Rotten,27,156,164279.0,36,42,114
2827,Matchstick Men,USA,36906460.0,Comedy,2003,Nicolas Cage,116,PG-13,Certified Fresh,82,186,229632.0,45,152,34
2828,Daddy Day Care,USA,104297061.0,Comedy,2003,Eddie Murphy,92,PG,Rotten,27,131,472572.0,39,35,96
2829,The Recruit,USA,52802140.0,Action,2003,Al Pacino,115,PG-13,Rotten,43,167,110223.0,39,71,96
2830,Elephant,USA,1227000.0,Crime,2003,Elias McConnell,81,R,Fresh,73,159,59136.0,46,116,43
2831,Cold Creek Manor,USA,21384035.0,Mystery,2003,Dennis Quaid,118,R,Rotten,12,111,30635.0,29,13,98
2832,A Man Apart,USA,26183197.0,Action,2003,Vin Diesel,109,R,Rotten,11,132,85361.0,38,14,118
2833,Malibu's Most Wanted,USA,34308901.0,Comedy,2003,Jamie Kennedy,100,PG-13,Rotten,31,93,51679.0,30,29,64
2834,Bringing Down the House,USA,132716677.0,Comedy,2003,Steve Martin,105,PG-13,Rotten,34,149,379148.0,36,50,99
